dataset,split_seed,tag,preprocess,feature,classifier,accuracy,precision,recall,f1,train_time_sec,inference_time_sec,n_train,n_test,model_path,confusion_path
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-random_forest,normalizer_minmax_image,pixel_flatten+pca,random_forest,0.07931316434995912,0.0719931980969616,0.08025852286298082,0.0722016115504005,1.3878688330296427,0.04673549998551607,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-random_forest.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-random_forest.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-svm_linear,normalizer_minmax_image,pixel_flatten+pca,svm_linear,0.07549741073862087,0.07138636323067507,0.0761043205474044,0.07279189538702698,4.043972874991596,0.562954334076494,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-svm_linear.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-svm_linear.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-svm_rbf,normalizer_minmax_image,pixel_flatten+pca,svm_rbf,0.09975470155355683,0.09205038007758418,0.10068175513129261,0.08912995595592828,0.7669718340039253,0.9537475828547031,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-svm_rbf.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-svm_rbf.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-logreg,normalizer_minmax_image,pixel_flatten+pca,logreg,0.07795039520305261,0.07464290273019088,0.07843584741824056,0.07584674141340995,0.4173560841009021,0.002137125004082918,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-logreg.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten_pca__clf-logreg.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-random_forest,normalizer_minmax_image,hog,random_forest,0.07086399563913873,0.07220682140064025,0.07094510476781166,0.07043347025478403,7.348565542139113,0.057878082850947976,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-random_forest.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-random_forest.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-svm_linear,normalizer_minmax_image,hog,svm_linear,0.09375851730716817,0.0936860741498442,0.09370321163672257,0.09267662563982008,6.36799554200843,5.199893417069688,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-svm_linear.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-svm_linear.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-svm_rbf,normalizer_minmax_image,hog,svm_rbf,0.10629599345870809,0.10330513186314391,0.10644678769490537,0.10234570337615252,6.832426500041038,15.961623749928549,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-svm_rbf.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-svm_rbf.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-logreg,normalizer_minmax_image,hog,logreg,0.08803488689016081,0.08844373839382658,0.08783935733307743,0.08770549947532671,4.567406707908958,0.0077885829377919436,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-logreg.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog__clf-logreg.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-random_forest,normalizer_minmax_image,hog+pca,random_forest,0.06922867266285092,0.07033477035052968,0.06931550363017655,0.06801418913863472,4.04941725009121,0.03964245808310807,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-random_forest.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-random_forest.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-svm_linear,normalizer_minmax_image,hog+pca,svm_linear,0.08258381030253475,0.08196984207727807,0.08238276796632608,0.08159944030864501,3.687187167117372,0.5688935001380742,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-svm_linear.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-svm_linear.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-svm_rbf,normalizer_minmax_image,hog+pca,svm_rbf,0.1054783319705642,0.10591057044499692,0.10546538302011486,0.10314993657435356,3.586798124946654,0.9559764580335468,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-svm_rbf.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-svm_rbf.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-logreg,normalizer_minmax_image,hog+pca,logreg,0.09130553284273644,0.0898992036464713,0.09110184470868557,0.08966957633461328,3.0978710839990526,0.0009023749735206366,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-logreg.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-hog_pca__clf-logreg.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-normalizer_zscore_vec__feat-pixel_flatten__clf-random_forest,normalizer_minmax_image+normalizer_zscore_vec,pixel_flatten,random_forest,0.10193513218860725,0.09326393472382428,0.10279056220559751,0.09309895953654732,4.418847250053659,0.07328858389519155,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-normalizer_zscore_vec__feat-pixel_flatten__clf-random_forest.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-normalizer_zscore_vec__feat-pixel_flatten__clf-random_forest.json
